pc_timestamp_iso,dev_timestamp_ms,x_dps,y_dps,z_dps
2025-08-25T09:50:08.854637+00:00,3977212,-7.263184,-95.214844,78.918457
2025-08-25T09:50:10.853752+00:00,3979212,-37.109375,-212.524414,140.808105
2025-08-25T09:50:12.853811+00:00,3981212,91.61377,194.580078,-226.68457
2025-08-25T09:50:14.853623+00:00,3983212,-55.114746,-976.013184,443.603516
2025-08-25T09:50:16.853755+00:00,3985212,61.462402,770.446777,-393.432617
2025-08-25T09:50:18.853664+00:00,3987212,57.250977,747.98584,-235.839844
2025-08-25T09:50:20.853571+00:00,3989212,73.486328,342.651367,-244.018555
2025-08-25T09:50:22.854464+00:00,3991212,30.090332,-299.316406,145.935059
2025-08-25T09:50:24.853859+00:00,3993212,26.306152,-405.822754,262.207031
2025-08-25T09:50:26.853645+00:00,3995212,29.23584,-1087.036133,440.612793
2025-08-25T09:50:28.853438+00:00,3997212,-140.136719,567.199707,-72.08252
2025-08-25T09:50:30.853601+00:00,3999212,91.369629,409.606934,-171.142578
2025-08-25T09:50:32.853645+00:00,4001212,-12.695313,-871.826172,457.214355
2025-08-25T09:50:34.853717+00:00,4003212,71.899414,-241.088867,119.628906
2025-08-25T09:50:36.853627+00:00,4005212,-152.526855,639.404297,-79.101562
2025-08-25T09:50:38.853772+00:00,4007212,-112.609863,592.468262,94.970703
2025-08-25T09:50:40.853881+00:00,4009212,41.992187,703.735352,-234.436035
2025-08-25T09:50:42.853367+00:00,4011212,14.404297,641.418457,-341.552734
2025-08-25T09:50:44.853466+00:00,4013212,7.629395,-647.399902,234.313965
2025-08-25T09:50:46.853397+00:00,4015212,-48.583984,-450.256348,126.831055
2025-08-25T09:50:48.853717+00:00,4017212,20.202637,-562.927246,247.802734
2025-08-25T09:50:50.853353+00:00,4019212,-166.625977,-385.314941,176.391602
2025-08-25T09:50:52.854704+00:00,4021212,-37.902832,359.924316,-86.853027
2025-08-25T09:50:54.853815+00:00,4023212,67.626953,755.737305,-210.571289
2025-08-25T09:50:56.854266+00:00,4025212,4.211426,870.056152,-282.592773
2025-08-25T09:50:58.853405+00:00,4027212,21.728516,629.211426,-190.185547
2025-08-25T09:51:00.853691+00:00,4029212,-75.683594,-406.982422,133.972168
2025-08-25T09:51:02.853411+00:00,4031212,81.90918,693.603516,-343.811035
2025-08-25T09:51:04.853110+00:00,4033212,215.209961,902.832031,-383.422852
2025-08-25T09:51:06.853201+00:00,4035212,404.724121,632.141113,-552.368164
2025-08-25T09:51:08.853954+00:00,4037212,126.403809,-128.051758,93.139648
2025-08-25T09:51:10.853077+00:00,4039212,-181.945801,-793.762207,-12.573242
2025-08-25T09:51:12.853392+00:00,4041212,-436.279297,-837.646484,445.739746
2025-08-25T09:51:14.853441+00:00,4043212,-334.716797,-863.525391,-41.015625
2025-08-25T09:51:16.853188+00:00,4045212,89.84375,780.090332,-153.381348
2025-08-25T09:51:18.853465+00:00,4047212,70.556641,-280.578613,388.305664
2025-08-25T09:51:20.853392+00:00,4049212,-699.035645,-941.52832,215.698242
2025-08-25T09:51:22.853212+00:00,4051212,-137.573242,-1053.039551,611.083984
2025-08-25T09:51:24.853661+00:00,4053212,62.194824,627.075195,47.363281
2025-08-25T09:51:26.852861+00:00,4055212,250.183105,819.580078,-277.648926
2025-08-25T09:51:28.852971+00:00,4057212,-330.383301,-811.767578,469.970703
2025-08-25T09:51:30.853090+00:00,4059212,-127.319336,-198.242187,9.521484
2025-08-25T09:51:32.853044+00:00,4061212,125.305176,471.496582,-141.357422
2025-08-25T09:51:34.852710+00:00,4063212,27.099609,222.106934,29.35791
2025-08-25T09:51:36.853203+00:00,4065212,-31.066895,-47.851562,58.044434
2025-08-25T09:51:38.853310+00:00,4067212,-66.833496,32.409668,68.17627
2025-08-25T09:51:40.852993+00:00,4069212,-214.111328,-847.961426,13.549805
2025-08-25T09:51:42.852711+00:00,4071212,167.114258,733.642578,-442.871094
2025-08-25T09:51:44.852934+00:00,4073212,-309.326172,-579.345703,-268.981934
2025-08-25T09:51:46.853084+00:00,4075212,-135.437012,-382.995605,235.656738
2025-08-25T09:51:48.853436+00:00,4077212,209.777832,781.005859,-390.625
2025-08-25T09:51:50.853240+00:00,4079212,229.370117,-964.111328,285.949707
2025-08-25T09:51:52.853903+00:00,4081212,-153.503418,1081.481934,356.811523
2025-08-25T09:51:54.853086+00:00,4083212,-609.49707,-557.739258,-259.521484
2025-08-25T09:51:56.852941+00:00,4085212,-50.720215,-158.081055,455.993652
2025-08-25T09:51:58.852805+00:00,4087212,617.06543,678.344727,172.912598
2025-08-25T09:52:00.853092+00:00,4089212,110.595703,153.930664,-252.197266
2025-08-25T09:52:02.852930+00:00,4091212,867.797852,453.125,-422.058105
2025-08-25T09:52:04.853032+00:00,4093212,-636.71875,-628.479004,187.133789
2025-08-25T09:52:06.852947+00:00,4095212,-302.67334,-318.115234,246.276855
2025-08-25T09:52:08.852769+00:00,4097212,-52.368164,199.584961,-190.429687
2025-08-25T09:52:10.853148+00:00,4099212,294.067383,303.894043,-165.95459
2025-08-25T09:52:12.852700+00:00,4101212,210.510254,443.115234,-78.24707
2025-08-25T09:52:14.852513+00:00,4103212,-243.286133,-328.735352,122.253418
2025-08-25T09:52:16.852575+00:00,4105212,-54.748535,-94.177246,68.725586
2025-08-25T09:52:18.852973+00:00,4107212,-187.194824,-453.735352,94.116211
2025-08-25T09:52:20.852610+00:00,4109212,0.183105,-29.35791,66.40625
2025-08-25T09:52:22.853331+00:00,4111212,47.546387,0.793457,109.741211
2025-08-25T09:52:24.852718+00:00,4113212,-176.574707,-347.473145,86.547852
2025-08-25T09:52:26.852830+00:00,4115212,240.05127,362.976074,-171.875
2025-08-25T09:52:28.852398+00:00,4117212,-309.509277,-591.918945,85.998535
2025-08-25T09:52:30.852248+00:00,4119212,118.652344,312.37793,40.95459
2025-08-25T09:52:32.852765+00:00,4121212,158.813477,690.551758,-285.15625
2025-08-25T09:52:34.852300+00:00,4123212,12.145996,54.138184,87.158203
2025-08-25T09:52:36.852509+00:00,4125212,-68.969727,-46.386719,17.944336
2025-08-25T09:52:38.852545+00:00,4127212,-365.478516,-200.012207,-54.80957
2025-08-25T09:52:40.852231+00:00,4129212,-54.992676,28.686523,103.45459
2025-08-25T09:52:42.852438+00:00,4131212,-163.146973,-344.970703,178.771973
2025-08-25T09:52:44.852188+00:00,4133212,172.180176,827.331543,26.550293
2025-08-25T09:52:46.852137+00:00,4135212,-256.835937,-426.147461,-37.902832
2025-08-25T09:52:48.852421+00:00,4137212,-282.592773,-797.363281,242.492676
2025-08-25T09:52:50.852550+00:00,4139212,192.565918,264.587402,-152.038574
2025-08-25T09:52:52.852295+00:00,4141212,159.484863,493.469238,98.022461
2025-08-25T09:52:54.852630+00:00,4143212,362.304687,692.382813,-304.077148
2025-08-25T09:52:56.852224+00:00,4145212,318.17627,969.726563,-231.567383
2025-08-25T09:52:58.851960+00:00,4147212,335.510254,880.493164,-298.034668
2025-08-25T09:53:00.852475+00:00,4149212,285.522461,1000.549316,-329.040527
2025-08-25T09:53:02.852411+00:00,4151212,258.239746,667.663574,-97.290039
2025-08-25T09:53:04.852001+00:00,4153212,166.503906,405.517578,-28.503418
2025-08-25T09:53:06.852058+00:00,4155212,-350.402832,-583.984375,48.583984
2025-08-25T09:53:08.852600+00:00,4157212,388.549805,424.682617,-145.202637
2025-08-25T09:53:10.852114+00:00,4159212,263.671875,529.418945,-104.858398
2025-08-25T09:53:12.852021+00:00,4161212,-157.104492,-326.171875,64.39209
2025-08-25T09:53:14.851721+00:00,4163212,-307.556152,-688.293457,215.515137
2025-08-25T09:53:16.851597+00:00,4165212,283.447266,685.546875,76.660156
2025-08-25T09:53:18.851641+00:00,4167212,-287.536621,-658.691406,157.836914
2025-08-25T09:53:20.852028+00:00,4169212,207.580566,501.525879,-347.106934
2025-08-25T09:53:22.853356+00:00,4171212,333.068848,417.358398,-411.92627
2025-08-25T09:53:24.851333+00:00,4173212,-2.197266,3.967285,65.246582
2025-08-25T09:53:26.851997+00:00,4175212,-35.400391,89.294434,242.736816
2025-08-25T09:53:28.851634+00:00,4177212,75.927734,267.63916,88.806152
2025-08-25T09:53:30.851623+00:00,4179212,71.899414,191.223145,145.568848
2025-08-25T09:53:32.851564+00:00,4181212,-79.650879,-113.525391,120.178223
2025-08-25T09:53:34.851577+00:00,4183212,-177.91748,-200.683594,161.132812
2025-08-25T09:53:36.851483+00:00,4185212,388.916016,522.155762,-218.933105
2025-08-25T09:53:38.851742+00:00,4187212,1.525879,-38.330078,19.042969
2025-08-25T09:53:40.851471+00:00,4189212,300.231934,378.417969,-92.102051
2025-08-25T09:53:42.851557+00:00,4191212,204.528809,562.744141,-380.065918
2025-08-25T09:53:44.851344+00:00,4193212,-201.23291,-398.864746,39.367676
2025-08-25T09:53:46.850879+00:00,4195212,-364.562988,-650.146484,220.336914
2025-08-25T09:53:48.851014+00:00,4197212,271.972656,478.637695,-444.702148
2025-08-25T09:53:50.850931+00:00,4199212,119.995117,207.519531,-20.874023
2025-08-25T09:53:52.851562+00:00,4201212,-377.380371,-679.626465,171.325684
2025-08-25T09:53:54.851086+00:00,4203212,293.945312,312.683105,-153.625488
2025-08-25T09:53:56.851610+00:00,4205212,143.188477,633.300781,-5.310059
2025-08-25T09:53:58.850821+00:00,4207212,-222.473145,-395.202637,169.799805
2025-08-25T09:54:00.850684+00:00,4209212,-190.917969,-344.177246,81.542969
2025-08-25T09:54:02.850654+00:00,4211212,316.28418,314.086914,-198.059082
2025-08-25T09:54:04.850635+00:00,4213212,-234.619141,-547.424316,89.538574
2025-08-25T09:54:06.850577+00:00,4215212,318.359375,357.849121,-321.105957
2025-08-25T09:54:08.851670+00:00,4217212,162.536621,87.402344,-229.492187
2025-08-25T09:54:10.850871+00:00,4219212,504.638672,196.838379,-343.200684
2025-08-25T09:54:12.850569+00:00,4221212,-162.109375,-164.855957,93.87207
2025-08-25T09:54:14.850596+00:00,4223212,-258.850098,-403.930664,116.882324
2025-08-25T09:54:16.851425+00:00,4225212,169.98291,306.762695,-22.644043
2025-08-25T09:54:18.850852+00:00,4227212,-199.34082,-531.25,215.820312
2025-08-25T09:54:20.850499+00:00,4229212,-312.5,-456.604004,-66.589355
2025-08-25T09:54:22.850888+00:00,4231212,232.055664,617.1875,13.671875
2025-08-25T09:54:24.850567+00:00,4233212,-279.296875,-370.361328,193.969727
2025-08-25T09:54:26.850323+00:00,4235212,-93.75,-100.891113,-1.281738
2025-08-25T09:54:28.850219+00:00,4237212,125.610352,658.630371,-187.37793
2025-08-25T09:54:30.850278+00:00,4239212,-175.292969,-273.071289,280.700684
2025-08-25T09:54:32.850072+00:00,4241212,146.606445,125.0,-174.438477
2025-08-25T09:54:34.850428+00:00,4243212,-253.234863,-529.907227,330.566406
2025-08-25T09:54:36.850124+00:00,4245212,166.320801,262.084961,-14.404297
2025-08-25T09:54:38.851428+00:00,4247212,-235.656738,-694.702148,355.285645
2025-08-25T09:54:40.850607+00:00,4249212,291.19873,427.734375,26.184082
2025-08-25T09:54:42.849866+00:00,4251212,-282.348633,-741.394043,116.516113
2025-08-25T09:54:44.849973+00:00,4253212,372.375488,598.937988,-159.179687
2025-08-25T09:54:46.850176+00:00,4255212,-279.11377,-492.248535,60.668945
2025-08-25T09:54:48.849809+00:00,4257212,-225.463867,-381.774902,276.062012
2025-08-25T09:54:50.849648+00:00,4259212,1267.39502,515.74707,156.799316
2025-08-25T09:54:52.849655+00:00,4261212,-50.90332,27.22168,4.455566
2025-08-25T09:54:54.849854+00:00,4263212,-147.766113,-402.46582,189.880371
2025-08-25T09:54:56.849658+00:00,4265212,-55.908203,-122.558594,15.869141
2025-08-25T09:54:58.850352+00:00,4267212,353.637695,508.300781,-483.215332
2025-08-25T09:55:00.849627+00:00,4269212,163.146973,339.904785,7.263184
2025-08-25T09:55:02.849840+00:00,4271212,-109.375,-134.033203,194.946289
2025-08-25T09:55:04.849841+00:00,4273212,-165.771484,-312.866211,52.67334
2025-08-25T09:55:06.849461+00:00,4275212,361.328125,333.679199,-347.53418
2025-08-25T09:55:08.849667+00:00,4277212,-118.286133,-105.224609,46.325684
2025-08-25T09:55:10.849873+00:00,4279212,366.333008,423.706055,-481.445312
2025-08-25T09:55:12.849383+00:00,4281212,-22.399902,3.601074,83.129883
2025-08-25T09:55:14.849415+00:00,4283212,127.624512,215.576172,8.422852
2025-08-25T09:55:16.849458+00:00,4285212,159.545898,351.5625,0.488281
2025-08-25T09:55:18.849405+00:00,4287212,-82.214355,26.489258,14.465332
2025-08-25T09:55:20.849553+00:00,4289212,-282.348633,-576.23291,268.127441
2025-08-25T09:55:22.849029+00:00,4291212,235.229492,492.1875,-112.243652
2025-08-25T09:55:24.849881+00:00,4293212,-242.126465,-499.206543,70.007324
2025-08-25T09:55:26.849833+00:00,4295212,-27.954102,20.324707,90.881348
2025-08-25T09:55:28.849129+00:00,4297212,195.43457,394.53125,-72.631836
2025-08-25T09:55:30.849041+00:00,4299212,-277.832031,-859.375,227.661133
2025-08-25T09:55:32.848878+00:00,4301212,187.683105,529.35791,-54.260254
2025-08-25T09:55:34.849008+00:00,4303212,-243.164062,-552.55127,212.097168
2025-08-25T09:55:36.848790+00:00,4305212,-230.712891,-784.301758,232.116699
2025-08-25T09:55:38.848695+00:00,4307212,145.202637,852.478027,-168.823242
2025-08-25T09:55:40.848785+00:00,4309212,-222.045898,-920.471191,371.520996
2025-08-25T09:55:42.848522+00:00,4311212,166.870117,372.741699,-56.091309
2025-08-25T09:55:44.848713+00:00,4313212,-49.194336,168.640137,145.507812
2025-08-25T09:55:46.848808+00:00,4315212,-210.144043,-938.598633,174.255371
2025-08-25T09:55:48.848824+00:00,4317212,303.161621,397.216797,-177.246094
2025-08-25T09:55:50.848905+00:00,4319212,96.069336,125.976562,-52.246094
2025-08-25T09:55:52.848651+00:00,4321212,-160.15625,-793.334961,184.509277
2025-08-25T09:55:54.848858+00:00,4323212,117.370605,235.473633,-131.958008
2025-08-25T09:55:56.848896+00:00,4325212,83.618164,-27.709961,-100.219727
2025-08-25T09:55:58.848284+00:00,4327212,6.164551,0.12207,1.831055
2025-08-25T09:56:00.848653+00:00,4329212,0.244141,0.12207,-0.366211
2025-08-25T09:56:02.848229+00:00,4331212,0.305176,-0.793457,-1.403809
2025-08-25T09:56:04.848021+00:00,4333212,-0.12207,0.061035,-0.305176
2025-08-25T09:56:06.848105+00:00,4335212,0.061035,0.244141,-0.305176
2025-08-25T09:56:08.848038+00:00,4337212,0.061035,0.0,-0.244141
2025-08-25T09:56:10.848098+00:00,4339212,-0.183105,0.12207,-0.366211
2025-08-25T09:56:12.847976+00:00,4341212,0.0,0.183105,-0.366211
2025-08-25T09:56:14.848028+00:00,4343212,0.0,0.12207,-0.366211
2025-08-25T09:56:16.848033+00:00,4345212,-0.061035,0.183105,-0.366211
2025-08-25T09:56:18.848105+00:00,4347212,1.220703,0.183105,0.244141
2025-08-25T09:56:20.848079+00:00,4349212,-0.061035,0.12207,-0.366211
2025-08-25T09:56:22.847958+00:00,4351212,0.061035,0.12207,-0.366211
2025-08-25T09:56:24.847896+00:00,4353212,-0.061035,0.183105,-0.427246
2025-08-25T09:56:26.847903+00:00,4355212,0.0,0.183105,-0.366211
2025-08-25T09:56:28.847943+00:00,4357212,-0.366211,0.305176,-0.488281
2025-08-25T09:56:30.847980+00:00,4359212,0.0,0.12207,-0.366211
2025-08-25T09:56:32.847937+00:00,4361212,0.0,0.183105,-0.366211
2025-08-25T09:56:34.847922+00:00,4363212,-0.061035,0.183105,-0.366211
2025-08-25T09:56:36.847799+00:00,4365212,0.061035,0.061035,-0.305176
2025-08-25T09:56:38.847856+00:00,4367212,0.0,0.183105,-0.366211
2025-08-25T09:56:40.847829+00:00,4369212,-0.061035,0.12207,-0.305176
2025-08-25T09:56:42.847731+00:00,4371212,-0.061035,0.183105,-0.366211
2025-08-25T09:56:44.847838+00:00,4373212,-0.061035,0.12207,-0.366211
2025-08-25T09:56:46.847731+00:00,4375212,0.183105,0.12207,-0.305176
2025-08-25T09:56:48.847815+00:00,4377212,-0.183105,0.12207,-0.549316
2025-08-25T09:56:50.847711+00:00,4379212,-0.061035,0.061035,-0.366211
2025-08-25T09:56:52.847617+00:00,4381212,0.12207,0.061035,-0.427246
2025-08-25T09:56:54.847929+00:00,4383212,0.183105,-0.061035,-0.366211
2025-08-25T09:56:56.847577+00:00,4385212,-0.061035,0.183105,-0.366211
2025-08-25T09:56:58.847446+00:00,4387212,-0.366211,0.183105,-0.427246
2025-08-25T09:57:00.847488+00:00,4389212,-0.061035,0.12207,-0.427246
2025-08-25T09:57:02.847380+00:00,4391212,-0.12207,0.12207,-0.366211
2025-08-25T09:57:04.847261+00:00,4393212,-0.12207,0.12207,-0.427246
2025-08-25T09:57:06.847403+00:00,4395212,-0.12207,0.244141,-0.427246
2025-08-25T09:57:08.847240+00:00,4397212,0.061035,0.12207,-0.305176
2025-08-25T09:57:10.847205+00:00,4399212,0.12207,0.12207,-0.305176
2025-08-25T09:57:12.847377+00:00,4401212,0.0,0.12207,-0.305176
2025-08-25T09:57:14.847128+00:00,4403212,-0.183105,0.12207,-0.366211
2025-08-25T09:57:16.847115+00:00,4405212,-0.12207,0.061035,-0.366211
2025-08-25T09:57:18.846944+00:00,4407212,-0.183105,0.183105,-0.366211
2025-08-25T09:57:20.847125+00:00,4409212,0.183105,0.12207,-0.366211
2025-08-25T09:57:22.847057+00:00,4411212,-0.061035,0.061035,-0.366211
2025-08-25T09:57:24.847121+00:00,4413212,0.244141,0.061035,-0.12207
2025-08-25T09:57:26.847124+00:00,4415212,0.0,0.183105,-0.427246
2025-08-25T09:57:28.846929+00:00,4417212,0.061035,0.244141,-0.427246
2025-08-25T09:57:30.846840+00:00,4419212,-0.305176,0.183105,-0.427246
2025-08-25T09:57:32.847026+00:00,4421212,0.061035,0.12207,-0.305176
2025-08-25T09:57:34.846845+00:00,4423212,-0.12207,0.183105,-0.427246
2025-08-25T09:57:36.846896+00:00,4425212,-0.183105,0.183105,-0.366211
2025-08-25T09:57:38.846760+00:00,4427212,0.183105,0.183105,-0.305176
2025-08-25T09:57:40.846695+00:00,4429212,0.061035,0.0,-0.305176
2025-08-25T09:57:42.846976+00:00,4431212,0.061035,0.12207,-0.305176
2025-08-25T09:57:44.846514+00:00,4433212,0.183105,0.183105,-0.305176
2025-08-25T09:57:46.846453+00:00,4435212,-0.061035,0.183105,-0.366211
2025-08-25T09:57:48.846701+00:00,4437212,-0.061035,0.12207,-0.305176
2025-08-25T09:57:50.846505+00:00,4439212,0.12207,0.183105,-0.305176
2025-08-25T09:57:52.846384+00:00,4441212,0.0,0.0,-0.366211
2025-08-25T09:57:54.846602+00:00,4443212,-0.061035,0.12207,-0.366211
2025-08-25T09:57:56.846263+00:00,4445212,0.12207,0.0,-0.305176
2025-08-25T09:57:58.846433+00:00,4447212,-0.061035,0.12207,-0.366211
2025-08-25T09:58:00.846150+00:00,4449212,-0.061035,0.183105,-0.366211
2025-08-25T09:58:02.846049+00:00,4451212,0.12207,0.12207,-0.305176
2025-08-25T09:58:04.846214+00:00,4453212,-0.12207,0.12207,-0.366211
2025-08-25T09:58:06.846308+00:00,4455212,0.0,0.061035,-0.305176
2025-08-25T09:58:08.846378+00:00,4457212,-0.366211,0.12207,-0.427246
2025-08-25T09:58:10.846384+00:00,4459212,-0.305176,0.183105,-0.427246
2025-08-25T09:58:12.846147+00:00,4461212,0.061035,0.183105,-0.305176
2025-08-25T09:58:14.845975+00:00,4463212,-0.12207,0.183105,-0.366211
2025-08-25T09:58:16.846001+00:00,4465212,0.061035,0.0,-0.366211
2025-08-25T09:58:18.845946+00:00,4467212,-0.061035,0.183105,-0.366211
2025-08-25T09:58:20.846036+00:00,4469212,-0.12207,0.061035,-0.366211
2025-08-25T09:58:22.846132+00:00,4471212,-0.183105,0.061035,-0.366211
2025-08-25T09:58:24.846018+00:00,4473212,-0.183105,0.183105,-0.427246
2025-08-25T09:58:26.846086+00:00,4475212,0.12207,0.12207,-0.305176
2025-08-25T09:58:28.846035+00:00,4477212,0.061035,0.183105,-0.366211
2025-08-25T09:58:30.846052+00:00,4479212,0.12207,0.12207,-0.305176
2025-08-25T09:58:32.845901+00:00,4481212,0.061035,0.061035,-0.366211
2025-08-25T09:58:34.847245+00:00,4483212,-0.061035,0.061035,-0.427246
