time,value_humidity,value_temperature
2025-10-02 17:32:48+00:00,56.21654011896933,18.19863895200372
2025-10-02 17:32:50+00:00,56.209492409955175,18.13260928229204
2025-10-02 17:32:52+00:00,56.20244470094101,18.122190791283373
2025-10-02 17:32:54+00:00,56.20923989155133,18.154722999617974
2025-10-02 17:32:56+00:00,56.22338366408536,18.187255207952575
2025-10-02 17:32:58+00:00,56.237527436619374,18.137364893822895
2025-10-02 17:33:00+00:00,56.251671209153386,18.16185899421291
2025-10-02 17:33:02+00:00,56.265814981687406,18.202733637591432
2025-10-02 17:33:04+00:00,56.27995875422143,18.207235017109262
2025-10-02 17:33:06+00:00,56.294102526755445,18.21173639662709
2025-10-02 17:33:08+00:00,56.24355524483369,18.216237776144915
2025-10-02 17:33:10+00:00,56.19395127994081,18.22073915566274
2025-10-02 17:33:12+00:00,56.1829535329543,18.22524053518057
2025-10-02 17:33:14+00:00,56.17195578596778,18.2297419146984
2025-10-02 17:33:16+00:00,56.16095803898127,18.234243294216224
2025-10-02 17:33:18+00:00,56.14996029199476,18.23874467373405
2025-10-02 17:33:20+00:00,56.13896254500824,18.24324605325188
2025-10-02 17:33:22+00:00,56.12796479802173,18.247747432769707
2025-10-02 17:33:24+00:00,56.11696705103522,18.252248812287533
2025-10-02 17:33:26+00:00,56.10596930404871,18.25675019180536
2025-10-02 17:33:28+00:00,56.12291227731117,18.26125157132319
2025-10-02 17:33:30+00:00,56.17304244795669,18.265752950841016
2025-10-02 17:33:32+00:00,56.17749223000948,18.27025433035884
2025-10-02 17:33:34+00:00,56.12879709686252,18.27475570987667
2025-10-02 17:33:36+00:00,56.08008189875576,18.2792570893945
2025-10-02 17:33:38+00:00,56.031337658209104,18.283758468912325
2025-10-02 17:33:40+00:00,56.049855262023456,18.28825984843015
2025-10-02 17:33:42+00:00,56.18946663647145,18.292761227947977
2025-10-02 17:33:44+00:00,56.329078010919446,18.297262607465807
2025-10-02 17:33:46+00:00,56.46868938536744,18.30241406541331
2025-10-02 17:33:48+00:00,56.60830075981543,18.30857361172861
2025-10-02 17:33:50+00:00,56.86804755962002,18.314733158043925
2025-10-02 17:33:52+00:00,57.36450685067295,18.320892704359235
2025-10-02 17:33:54+00:00,58.47664829527429,18.327052250674544
2025-10-02 17:33:56+00:00,59.715612495215225,18.33321179698985
2025-10-02 17:33:58+00:00,58.90148792736223,18.33937134330516
2025-10-02 17:34:00+00:00,58.326893132377855,18.34553088962047
2025-10-02 17:34:02+00:00,58.01837692618633,18.35169043593578
2025-10-02 17:34:04+00:00,57.61959360755208,18.35784998225109
2025-10-02 17:34:06+00:00,57.29969734505525,18.3640095285664
2025-10-02 17:34:08+00:00,56.95479745765088,18.370169074881705
2025-10-02 17:34:10+00:00,56.75775664966625,18.37632862119701
2025-10-02 17:34:12+00:00,56.57772392623278,18.382488167512324
2025-10-02 17:34:14+00:00,56.47964059624632,18.388647713827638
2025-10-02 17:34:16+00:00,56.382230561848,18.39480726014294
2025-10-02 17:34:18+00:00,56.29213066157727,18.383727419420435
2025-10-02 17:34:20+00:00,56.24201955728928,18.309346201407035
2025-10-02 17:34:22+00:00,56.189478172090176,18.358017080628848
2025-10-02 17:34:24+00:00,56.12431771092917,18.386262269318213
2025-10-02 17:34:26+00:00,56.05915724976816,18.31311753408655
2025-10-02 17:34:28+00:00,56.00940038102016,18.40020691276723
2025-10-02 17:34:30+00:00,56.09006720919905,18.402456939826443
2025-10-02 17:34:32+00:00,56.001459707228,18.40470696688565
2025-10-02 17:34:34+00:00,56.014138164335805,18.406956993944867
2025-10-02 17:34:36+00:00,56.02851313994988,18.409207021004075
2025-10-02 17:34:38+00:00,56.042888115563954,18.411457048063287
2025-10-02 17:34:40+00:00,56.05726309117803,18.4137070751225
2025-10-02 17:34:42+00:00,56.0716380667921,18.41595710218171
2025-10-02 17:34:44+00:00,56.08601304240619,18.41820712924092
2025-10-02 17:34:46+00:00,56.10264225869452,18.42045715630013
2025-10-02 17:34:48+00:00,56.20064642459561,18.422707183359343
2025-10-02 17:34:50+00:00,56.4927579892216,18.424957210418555
2025-10-02 17:34:52+00:00,56.29764714823543,18.427207237477763
2025-10-02 17:34:54+00:00,56.10329613504367,18.42945726453697
2025-10-02 17:34:56+00:00,56.00454157106266,18.431707291596187
2025-10-02 17:34:58+00:00,55.9689013260932,18.4339573186554
2025-10-02 17:35:00+00:00,55.936276805991206,18.436207345714607
2025-10-02 17:35:02+00:00,55.9036522858892,18.43845737277382
2025-10-02 17:35:04+00:00,55.80946491304936,18.44070739983303
2025-10-02 17:35:06+00:00,55.89444493919086,18.44295742689224
2025-10-02 17:35:08+00:00,55.85514130577206,18.44520745395145
2025-10-02 17:35:10+00:00,55.80775186976268,18.447457481010662
2025-10-02 17:35:12+00:00,55.82826334909356,18.449707508069874
2025-10-02 17:35:14+00:00,55.86205568895932,18.45195753512909
2025-10-02 17:35:16+00:00,55.89584802882507,18.45420756218829
2025-10-02 17:35:18+00:00,55.81483489790094,18.456457589247503
2025-10-02 17:35:20+00:00,55.820970439758064,18.45870761630672
2025-10-02 17:35:22+00:00,55.84572354271681,18.46095764336593
2025-10-02 17:35:24+00:00,55.87047664567556,18.46320767042514
2025-10-02 17:35:26+00:00,55.89522974863431,18.46545769748435
2025-10-02 17:35:28+00:00,55.93937655145484,18.46770772454356
2025-10-02 17:35:30+00:00,55.988154799506425,18.469957751602774
2025-10-02 17:35:32+00:00,55.96204785370077,18.472207778661986
2025-10-02 17:35:34+00:00,55.91192366063586,18.474457805721197
2025-10-02 17:35:36+00:00,55.924746449788906,18.47670783278041
2025-10-02 17:35:38+00:00,55.95721379313054,18.478957859839618
2025-10-02 17:35:40+00:00,55.98968113647217,18.48120788689883
2025-10-02 17:35:42+00:00,55.98292465089369,18.48345791395804
2025-10-02 17:35:44+00:00,55.95789398392362,18.48570794101725
2025-10-02 17:35:46+00:00,55.93286331695354,18.48795796807646
2025-10-02 17:35:48+00:00,55.90783264998348,18.490207995135677
2025-10-02 17:35:50+00:00,55.764617592152575,18.49245802219488
2025-10-02 17:35:52+00:00,55.76926997677841,18.494708049254093
2025-10-02 17:35:54+00:00,55.73151078720279,18.496958076313305
2025-10-02 17:35:56+00:00,55.66696964441351,18.49920810337252
2025-10-02 17:35:58+00:00,55.61818535654768,18.46824802400599
2025-10-02 17:36:00+00:00,55.5686240535442,18.41925185492848
2025-10-02 17:36:02+00:00,55.51860089821207,18.39453791368381
2025-10-02 17:36:04+00:00,55.56128325102731,18.385541032975585
2025-10-02 17:36:06+00:00,55.60661876891394,18.37654415226736
2025-10-02 17:36:08+00:00,55.61759463397661,18.367547271559136
2025-10-02 17:36:10+00:00,55.62857049903928,18.358550390850915
2025-10-02 17:36:12+00:00,55.63954636410195,18.34955351014269
2025-10-02 17:36:14+00:00,55.65052222916462,18.34055662943447
2025-10-02 17:36:16+00:00,55.66149809422729,18.33155974872625
2025-10-02 17:36:18+00:00,55.67247395928996,18.322562868018025
2025-10-02 17:36:20+00:00,55.68344982435263,18.3135659873098
2025-10-02 17:36:22+00:00,55.6944256894153,18.304569106601576
2025-10-02 17:36:24+00:00,55.65175605527934,18.2965425149588
2025-10-02 17:36:26+00:00,55.61180452121257,18.289517523329835
2025-10-02 17:36:28+00:00,55.63681147359096,18.282492531700864
2025-10-02 17:36:30+00:00,55.66181842596935,18.27546754007189
2025-10-02 17:36:32+00:00,55.68682537834775,18.268442548442927
2025-10-02 17:36:34+00:00,55.676283914923495,18.26141755681396
2025-10-02 17:36:36+00:00,55.62615648467981,18.254392565184983
2025-10-02 17:36:38+00:00,55.61525136610325,18.24736757355602
2025-10-02 17:36:40+00:00,55.64714985546593,18.24034258192705
2025-10-02 17:36:42+00:00,55.67904834482862,18.23331759029808
2025-10-02 17:36:44+00:00,55.70839938126584,18.22629259866911
2025-10-02 17:36:46+00:00,55.73287421165765,18.21926760704014
2025-10-02 17:36:48+00:00,55.757349042049455,18.21224261541117
2025-10-02 17:36:50+00:00,55.78182387244126,18.205217623782204
2025-10-02 17:36:52+00:00,55.8018151588877,18.19807453350017
2025-10-02 17:36:54+00:00,55.80887042044944,18.190590702247697
2025-10-02 17:36:56+00:00,55.81592568201117,18.18310687099523
2025-10-02 17:36:58+00:00,55.82298094357291,18.17562303974276
2025-10-02 17:37:00+00:00,55.83003620513465,18.168139208490288
2025-10-02 17:37:02+00:00,55.83709146669639,18.16065537723782
2025-10-02 17:37:04+00:00,55.84414672825812,18.15317154598535
2025-10-02 17:37:06+00:00,55.851201989819856,18.14568771473288
2025-10-02 17:37:08+00:00,55.8582572513816,18.13820388348041
2025-10-02 17:37:10+00:00,55.86531251294333,18.13072005222794
2025-10-02 17:37:12+00:00,55.87236777450507,18.12323622097547
2025-10-02 17:37:14+00:00,55.8794230360668,18.115752389723003
2025-10-02 17:37:16+00:00,55.88647829762854,18.10826855847053
2025-10-02 17:37:18+00:00,55.89353355919028,18.100784727218063
2025-10-02 17:37:20+00:00,55.90211101969072,18.095493646284545
2025-10-02 17:37:22+00:00,55.92745268583933,18.090459282734592
2025-10-02 17:37:24+00:00,55.95279435198795,18.08542491918464
2025-10-02 17:37:26+00:00,55.97813601813656,18.080390555634683
2025-10-02 17:37:28+00:00,55.98674349506435,18.07535619208473
2025-10-02 17:37:30+00:00,55.90510391256736,18.070321828534777
2025-10-02 17:37:32+00:00,55.955105914538606,18.065287464984824
2025-10-02 17:37:34+00:00,56.00092070762466,18.060253101434867
2025-10-02 17:37:36+00:00,56.00993362402107,18.055218737884918
2025-10-02 17:37:38+00:00,56.01894654041748,18.05018437433496
2025-10-02 17:37:40+00:00,56.027959456813896,18.045150010785004
2025-10-02 17:37:42+00:00,56.036972373210304,18.04011564723505
2025-10-02 17:37:44+00:00,56.04598528960672,18.0350812836851
